ID,poi shape,poi_type,coordinate,longitude,latitude
2775,Point,information," 18.9936639, 47.4979818 ",18.9936639,47.4979818
2776,Point,information," 18.9932855, 47.4979133 ",18.9932855,47.4979133
2777,Point,information," 18.9941891, 47.4983662 ",18.9941891,47.4983662
2778,Point,information," 18.9938217, 47.4982192 ",18.9938217,47.4982192
2779,Point,information," 18.9939347, 47.4983452 ",18.9939347,47.4983452
2780,Point,information," 18.9939033, 47.4984996 ",18.9939033,47.4984996
2781,Point,information," 18.9933455, 47.4986261 ",18.9933455,47.4986261
2783,Point,information," 19.0623163, 47.5736104 ",19.0623163,47.5736104
2785,Point,information," 19.0280762, 47.50353 ",19.0280762,47.50353
2786,Point,guest_house," 18.8762921, 47.5772933 ",18.8762921,47.5772933
2787,Point,hotel," 19.0899955, 47.5063083 ",19.0899955,47.5063083
2788,Point,information," 19.0730347, 47.4719694 ",19.0730347,47.4719694
2789,Point,information," 19.1285338, 47.5157782 ",19.1285338,47.5157782
2790,Point,information," 19.120092, 47.4537244 ",19.120092,47.4537244
2792,Point,information," 18.8898721, 47.6131105 ",18.8898721,47.6131105
2793,Point,hotel," 19.064466, 47.4959565 ",19.064466,47.4959565
2794,Point,hotel," 19.0672609, 47.5063771 ",19.0672609,47.5063771
2796,Point,information," 19.0541563, 47.4967685 ",19.0541563,47.4967685
2799,Point,museum," 19.0571326, 47.5232281 ",19.0571326,47.5232281
2800,Point,hotel," 19.059518, 47.4933431 ",19.059518,47.4933431
2801,Point,hostel," 19.0754145, 47.4803334 ",19.0754145,47.4803334
2802,Point,museum," 18.9576414, 47.3878205 ",18.9576414,47.3878205
2805,Point,information," 18.8735312, 47.3992669 ",18.8735312,47.3992669
2807,Point,information," 18.8733751, 47.3991424 ",18.8733751,47.3991424
2810,Point,apartment," 19.1081306, 47.5186314 ",19.1081306,47.5186314
2811,Point,hostel," 19.0736617, 47.4956081 ",19.0736617,47.4956081
2814,Point,hotel," 19.0582617, 47.5077894 ",19.0582617,47.5077894
2817,Point,information," 18.9992572, 47.5799183 ",18.9992572,47.5799183
2818,Point,information," 18.9523521, 47.6263518 ",18.9523521,47.6263518
2821,Point,museum," 18.9316851, 47.513424 ",18.9316851,47.513424
2822,Point,apartment," 19.0543783, 47.510701 ",19.0543783,47.510701
2823,Point,information," 18.9277482, 47.5252059 ",18.9277482,47.5252059
2824,Point,information," 18.9348748, 47.5255772 ",18.9348748,47.5255772
2827,Point,hostel," 19.0342662, 47.5518348 ",19.0342662,47.5518348
2828,Point,museum," 18.9636444, 47.5411911 ",18.9636444,47.5411911
2829,Point,attraction," 19.0520653, 47.4977037 ",19.0520653,47.4977037
2830,Point,guest_house," 18.9928099, 47.5294172 ",18.9928099,47.5294172
2832,Point,museum," 19.0341189, 47.5001262 ",19.0341189,47.5001262
2833,Point,hotel," 19.0761367, 47.5113684 ",19.0761367,47.5113684
2834,Point,apartment," 19.0688838, 47.4884475 ",19.0688838,47.4884475
2837,Point,information," 19.2627856, 47.4280455 ",19.2627856,47.4280455
2838,Point,information," 19.2627481, 47.4275982 ",19.2627481,47.4275982
2839,Point,information," 19.2639121, 47.4249997 ",19.2639121,47.4249997
2840,Point,information," 19.2631464, 47.4298247 ",19.2631464,47.4298247
2841,Point,information," 19.263306, 47.4292558 ",19.263306,47.4292558
2842,Point,information," 19.2635179, 47.4292595 ",19.2635179,47.4292595
2843,Point,information," 19.2630726, 47.4306158 ",19.2630726,47.4306158
2844,Point,information," 19.2632711, 47.4303681 ",19.2632711,47.4303681
2847,Point,attraction," 19.0399993, 47.5488522 ",19.0399993,47.5488522
2848,Point,guest_house," 19.0497892, 47.5137195 ",19.0497892,47.5137195
2855,Point,attraction," 19.0990625, 47.5419129 ",19.0990625,47.5419129
2856,Point,apartment," 19.0556612, 47.5033079 ",19.0556612,47.5033079
2858,Point,information," 19.3699184, 47.476209 ",19.3699184,47.476209
2867,Point,apartment," 19.0583791, 47.5054561 ",19.0583791,47.5054561
2868,Point,museum," 19.0732452, 47.4920715 ",19.0732452,47.4920715
2870,Point,hotel," 19.0835413, 47.5262229 ",19.0835413,47.5262229
2871,Point,information," 19.0279948, 47.5111147 ",19.0279948,47.5111147
2872,Point,information," 19.0185166, 47.5733657 ",19.0185166,47.5733657
2873,Point,information," 19.0175033, 47.5737819 ",19.0175033,47.5737819
2874,Point,information," 19.0174705, 47.5737943 ",19.0174705,47.5737943
2875,Point,information," 19.0289198, 47.537742 ",19.0289198,47.537742
2876,Point,information," 18.970978, 47.4996155 ",18.970978,47.4996155
2877,Point,information," 18.9963014, 47.489055 ",18.9963014,47.489055
2878,Point,information," 19.3830384, 47.4910731 ",19.3830384,47.4910731
2879,Point,information," 18.9872614, 47.4370331 ",18.9872614,47.4370331
2880,Point,information," 18.9861331, 47.4295976 ",18.9861331,47.4295976
2881,Point,information," 18.997381, 47.487697 ",18.997381,47.487697
2882,Point,information," 18.9970914, 47.4871025 ",18.9970914,47.4871025
2883,Point,information," 18.9782676, 47.4931578 ",18.9782676,47.4931578
2884,Point,attraction," 19.0565144, 47.4986223 ",19.0565144,47.4986223
2885,Point,attraction," 19.0565863, 47.4985947 ",19.0565863,47.4985947
2886,Point,information," 19.0915904, 47.5118095 ",19.0915904,47.5118095
2887,Point,hostel," 19.0684425, 47.4978633 ",19.0684425,47.4978633
2888,Point,information," 18.948188, 47.59261 ",18.948188,47.59261
2889,Point,information," 18.9480445, 47.5923902 ",18.9480445,47.5923902
2891,Point,attraction," 19.0503467, 47.5037605 ",19.0503467,47.5037605
2893,Point,gallery," 19.0735725, 47.4935768 ",19.0735725,47.4935768
2894,Point,information," 18.9490815, 47.4087594 ",18.9490815,47.4087594
2895,Point,information," 19.0871671, 47.5169554 ",19.0871671,47.5169554
2896,Point,information," 19.0877489, 47.516314 ",19.0877489,47.516314
2897,Point,information," 19.0882276, 47.5166631 ",19.0882276,47.5166631
2899,Point,attraction," 19.0457487, 47.4896673 ",19.0457487,47.4896673
2902,Point,hotel," 19.0771084, 47.4860391 ",19.0771084,47.4860391
2903,Point,information," 19.0550783, 47.6161808 ",19.0550783,47.6161808
2904,Point,information," 19.0547367, 47.6162053 ",19.0547367,47.6162053
2905,Point,information," 19.0465181, 47.6218521 ",19.0465181,47.6218521
2906,Point,information," 19.0468665, 47.621749 ",19.0468665,47.621749
2908,Point,information," 18.8666368, 47.5334649 ",18.8666368,47.5334649
2910,Point,hotel," 18.9445627, 47.5563915 ",18.9445627,47.5563915
2911,Point,hotel," 18.961592, 47.5663068 ",18.961592,47.5663068
2916,Point,information," 19.035062, 47.5904041 ",19.035062,47.5904041
2918,Point,information," 19.0354109, 47.5909649 ",19.0354109,47.5909649
2919,Point,information," 19.0354511, 47.5902627 ",19.0354511,47.5902627
2920,Point,information," 19.0369671, 47.5906608 ",19.0369671,47.5906608
2921,Point,information," 19.3869919, 47.3228697 ",19.3869919,47.3228697
2922,Point,attraction," 19.0606752, 47.4977993 ",19.0606752,47.4977993
2923,Point,attraction," 19.0686492, 47.4897518 ",19.0686492,47.4897518
2924,Point,attraction," 19.057904, 47.5006806 ",19.057904,47.5006806
2925,Point,hotel," 19.0619245, 47.5051101 ",19.0619245,47.5051101
2926,Point,attraction," 19.1401152, 47.5002401 ",19.1401152,47.5002401
2927,Point,attraction," 19.0649044, 47.4992276 ",19.0649044,47.4992276
2928,Point,attraction," 19.056686, 47.497773 ",19.056686,47.497773
2929,Point,attraction," 19.0909525, 47.5097684 ",19.0909525,47.5097684
2930,Point,attraction," 19.0665384, 47.4981995 ",19.0665384,47.4981995
2931,Point,attraction," 19.0695138, 47.4960499 ",19.0695138,47.4960499
2932,Point,attraction," 19.0650443, 47.4988439 ",19.0650443,47.4988439
2933,Point,attraction," 19.0700635, 47.4979214 ",19.0700635,47.4979214
2934,Point,attraction," 19.0619574, 47.5089815 ",19.0619574,47.5089815
2935,Point,attraction," 19.055595, 47.502059 ",19.055595,47.502059
2936,Point,information," 19.2016849, 47.4179284 ",19.2016849,47.4179284
2937,Point,information," 19.2007676, 47.4184075 ",19.2007676,47.4184075
2938,Point,information," 19.199515, 47.4190554 ",19.199515,47.4190554
2939,Point,information," 19.1986567, 47.4195854 ",19.1986567,47.4195854
2940,Point,information," 19.1975275, 47.4202206 ",19.1975275,47.4202206
2941,Point,information," 19.196586, 47.4205781 ",19.196586,47.4205781
2942,Point,information," 19.1964653, 47.4213585 ",19.1964653,47.4213585
2943,Point,information," 19.1973639, 47.4219737 ",19.1973639,47.4219737
2944,Point,information," 19.1984609, 47.4220209 ",19.1984609,47.4220209
2945,Point,information," 19.1990617, 47.4220317 ",19.1990617,47.4220317
2946,Point,information," 19.1997778, 47.4217486 ",19.1997778,47.4217486
2947,Point,information," 19.2008319, 47.421275 ",19.2008319,47.421275
2948,Point,information," 19.2020215, 47.4213639 ",19.2020215,47.4213639
2949,Point,information," 19.2026263, 47.4205926 ",19.2026263,47.4205926
2953,Point,information," 18.9498049, 47.4093684 ",18.9498049,47.4093684
2954,Point,information," 18.9105151, 47.5683319 ",18.9105151,47.5683319
2955,Point,information," 18.9022175, 47.5719508 ",18.9022175,47.5719508
2956,Point,information," 19.010779, 47.548239 ",19.010779,47.548239
2958,Point,hostel," 19.07225, 47.4788355 ",19.07225,47.4788355
2959,Point,hotel," 19.0535113, 47.4941517 ",19.0535113,47.4941517
2960,Point,information," 19.0020954, 47.5583963 ",19.0020954,47.5583963
2961,Point,information," 18.997191, 47.5612938 ",18.997191,47.5612938
2962,Point,information," 18.9949182, 47.5633992 ",18.9949182,47.5633992
2963,Point,information," 18.9927712, 47.5641876 ",18.9927712,47.5641876
2965,Point,information," 19.0462723, 47.4778678 ",19.0462723,47.4778678
2966,Point,information," 19.0462589, 47.4775401 ",19.0462589,47.4775401
2967,Point,information," 19.0468477, 47.477551 ",19.0468477,47.477551
2968,Point,information," 19.0472118, 47.4769931 ",19.0472118,47.4769931
2969,Point,information," 19.0473506, 47.4774159 ",19.0473506,47.4774159
2970,Point,information," 19.047881, 47.4777935 ",19.047881,47.4777935
2971,Point,information," 19.0534533, 47.4835901 ",19.0534533,47.4835901
2972,Point,information," 19.0702184, 47.4968692 ",19.0702184,47.4968692
2973,Point,information," 19.0390277, 47.5150654 ",19.0390277,47.5150654
2974,Point,information," 19.0242138, 47.5070147 ",19.0242138,47.5070147
2975,Point,information," 19.0241967, 47.5067531 ",19.0241967,47.5067531
2976,Point,information," 19.0249152, 47.5065635 ",19.0249152,47.5065635
2977,Point,information," 19.0388051, 47.50628 ",19.0388051,47.50628
2978,Point,information," 19.0322263, 47.5114154 ",19.0322263,47.5114154
2980,Point,information," 18.9505212, 47.4101612 ",18.9505212,47.4101612
2984,Point,information," 19.0612967, 47.4892797 ",19.0612967,47.4892797
2985,Point,information," 19.0393509, 47.5058687 ",19.0393509,47.5058687
2986,Point,information," 19.0577146, 47.4871677 ",19.0577146,47.4871677
2987,Point,information," 19.0244398, 47.5067313 ",19.0244398,47.5067313
2988,Point,information," 19.0465446, 47.4745556 ",19.0465446,47.4745556
2989,Point,information," 19.0482894, 47.5130885 ",19.0482894,47.5130885
2991,Point,information," 19.0531991, 47.4834587 ",19.0531991,47.4834587
2992,Point,information," 19.0249917, 47.5074269 ",19.0249917,47.5074269
2993,Point,attraction," 19.0518218, 47.4931309 ",19.0518218,47.4931309
2994,Point,attraction," 19.0642329, 47.5049704 ",19.0642329,47.5049704
2995,Point,motel," 19.0038438, 47.3770545 ",19.0038438,47.3770545
2996,Point,motel," 19.1305259, 47.423097 ",19.1305259,47.423097
2997,Point,motel," 19.0259318, 47.5504173 ",19.0259318,47.5504173
2998,Point,motel," 19.2631142, 47.5223088 ",19.2631142,47.5223088
2999,Point,motel," 19.2640945, 47.516775 ",19.2640945,47.516775
3000,Point,apartment," 19.0551478, 47.5138966 ",19.0551478,47.5138966
3007,Point,museum," 19.1761145, 47.4352432 ",19.1761145,47.4352432
3008,Point,gallery," 19.1676441, 47.4429172 ",19.1676441,47.4429172
3009,Point,hostel," 19.0652194, 47.4855501 ",19.0652194,47.4855501
3011,Point,apartment," 19.0596722, 47.4988952 ",19.0596722,47.4988952
3013,Point,information," 19.062434, 47.4765009 ",19.062434,47.4765009
3014,Point,information," 19.0396644, 47.6176199 ",19.0396644,47.6176199
3016,Point,apartment," 19.0722371, 47.5006928 ",19.0722371,47.5006928
3017,Point,hotel," 19.0551461, 47.4968302 ",19.0551461,47.4968302
3018,Point,attraction," 19.0378272, 47.4980209 ",19.0378272,47.4980209
3019,Point,attraction," 19.0460711, 47.5254541 ",19.0460711,47.5254541
3020,Point,attraction," 19.0810831, 47.5170883 ",19.0810831,47.5170883
3021,Point,attraction," 19.0585978, 47.4869737 ",19.0585978,47.4869737
3022,Point,attraction," 19.0503668, 47.4965191 ",19.0503668,47.4965191
3023,Point,attraction," 19.0806051, 47.5160435 ",19.0806051,47.5160435
3024,Point,attraction," 19.0811872, 47.5171683 ",19.0811872,47.5171683
