ID,poi shape,poi type,coordinate,amenity_types,latitude,longitude
29911,Point,waste_basket," 18.9984956, 47.469656 ",others,47.469656,18.9984956
29912,Point,bench," 18.9984812, 47.4696606 ",others,47.4696606,18.9984812
29913,Point,bench," 18.9984684, 47.4696678 ",others,47.4696678,18.9984684
29914,Point,bench," 18.9984527, 47.4696766 ",others,47.4696766,18.9984527
29915,Point,bench," 18.9989807, 47.4708444 ",others,47.4708444,18.9989807
29916,Point,bench," 18.9989627, 47.4708329 ",others,47.4708329,18.9989627
29917,Point,bench," 18.9989449, 47.4708216 ",others,47.4708216,18.9989449
29918,Point,waste_basket," 18.9991092, 47.4707321 ",others,47.4707321,18.9991092
29919,Point,restaurant," 19.0496057, 47.5685779 ",Sustenance,47.5685779,19.0496057
29920,Point,school," 19.2434388, 47.4829582 ",School,47.4829582,19.2434388
29921,Point,parking_space," 19.0042336, 47.4919713 ",Parking,47.4919713,19.0042336
29922,Point,ice_cream," 19.1014105, 47.5220928 ",others,47.5220928,19.1014105
29923,Point,waste_basket," 19.133428, 47.5343399 ",others,47.5343399,19.133428
29924,Point,waste_basket," 19.133768, 47.534569 ",others,47.534569,19.133768
29925,Point,waste_basket," 19.1335759, 47.5344124 ",others,47.5344124,19.1335759
29926,Point,waste_basket," 19.1337962, 47.534607 ",others,47.534607,19.1337962
29927,Point,waste_basket," 19.1329426, 47.5338999 ",others,47.5338999,19.1329426
29928,Point,parking," 19.0315912, 47.5802538 ",Parking,47.5802538,19.0315912
29929,Point,waste_basket," 19.0051958, 47.4939785 ",others,47.4939785,19.0051958
29930,Point,bench," 19.0059401, 47.4925052 ",others,47.4925052,19.0059401
29931,Point,waste_basket," 19.1331243, 47.5350566 ",others,47.5350566,19.1331243
29932,Point,bench," 18.9387164, 47.5205978 ",others,47.5205978,18.9387164
29933,Point,bench," 18.9386749, 47.5206125 ",others,47.5206125,18.9386749
29934,Point,bench," 18.9386065, 47.5206385 ",others,47.5206385,18.9386065
29935,Point,bench," 18.9124307, 47.4354907 ",others,47.4354907,18.9124307
29936,Point,bench," 18.9123946, 47.4354737 ",others,47.4354737,18.9123946
29937,Point,bench," 18.9125279, 47.4354111 ",others,47.4354111,18.9125279
29938,Point,bench," 18.9124918, 47.435391 ",others,47.435391,18.9124918
29939,Point,bench," 18.9134337, 47.4351172 ",others,47.4351172,18.9134337
29940,Point,bench," 18.9137843, 47.4346599 ",others,47.4346599,18.9137843
29941,Point,bench," 18.9133169, 47.4346843 ",others,47.4346843,18.9133169
29942,Point,bench," 18.9122817, 47.4346552 ",others,47.4346552,18.9122817
29943,Point,bench," 18.9119836, 47.4348987 ",others,47.4348987,18.9119836
29944,Point,bench," 18.9116495, 47.4351591 ",others,47.4351591,18.9116495
29945,Point,waste_basket," 18.9464714, 47.4945203 ",others,47.4945203,18.9464714
29946,Point,feeding_place," 19.3214743, 47.3728267 ",others,47.3728267,19.3214743
29947,Point,vending_machine," 19.03304, 47.5145584 ",Vending Machine,47.5145584,19.03304
29948,Point,school," 19.0549101, 47.4763314 ",School,47.4763314,19.0549101
29949,Point,cafe," 19.0667749, 47.4927975 ",Sustenance,47.4927975,19.0667749
29950,Point,waste_basket," 19.0658576, 47.4192651 ",others,47.4192651,19.0658576
29951,Point,bar," 19.0628107, 47.4972923 ",Sustenance,47.4972923,19.0628107
29952,Point,library," 18.8816424, 47.4125152 ",Education,47.4125152,18.8816424
29953,Point,atm," 19.1458075, 47.4629927 ",Financial,47.4629927,19.1458075
29954,Point,bank," 19.1457459, 47.4629946 ",Financial,47.4629946,19.1457459
29955,Point,atm," 19.1477613, 47.4628183 ",Financial,47.4628183,19.1477613
29956,Point,pharmacy," 19.0712974, 47.4892629 ",Healthcare,47.4892629,19.0712974
29957,Point,pharmacy," 19.0749729, 47.4953946 ",Healthcare,47.4953946,19.0749729
29958,Point,cafe," 19.0585321, 47.4983741 ",Sustenance,47.4983741,19.0585321
29959,Point,school," 19.1319944, 47.4802498 ",School,47.4802498,19.1319944
29960,Point,social_facility," 18.9518053, 47.4109852 ",Healthcare,47.4109852,18.9518053
29961,Point,shelter," 18.9987167, 47.5385099 ",others,47.5385099,18.9987167
29962,Point,bench," 18.99513, 47.5392095 ",others,47.5392095,18.99513
29963,Point,waste_basket," 19.1376939, 47.4809542 ",others,47.4809542,19.1376939
29964,Point,waste_basket," 19.1378585, 47.4810811 ",others,47.4810811,19.1378585
29965,Point,waste_basket," 19.1387118, 47.480581 ",others,47.480581,19.1387118
29966,Point,bank," 19.0065482, 47.4656199 ",Financial,47.4656199,19.0065482
29967,Point,place_of_worship," 19.1430992, 47.4723014 ",Religion,47.4723014,19.1430992
29968,Point,waste_basket," 19.0568882, 47.4798096 ",others,47.4798096,19.0568882
29969,Point,bench," 19.0534218, 47.5234545 ",others,47.5234545,19.0534218
29970,Point,bench," 19.053348, 47.5233213 ",others,47.5233213,19.053348
29971,Point,telephone," 19.110828, 47.5210847 ",others,47.5210847,19.110828
29972,Point,telephone," 19.1218126, 47.5307384 ",others,47.5307384,19.1218126
29973,Point,shelter," 19.0484537, 47.4774906 ",others,47.4774906,19.0484537
29974,Point,shelter," 19.048614, 47.4774455 ",others,47.4774455,19.048614
29975,Point,shelter," 19.0487765, 47.4773996 ",others,47.4773996,19.0487765
29976,Point,shelter," 19.0466386, 47.4774637 ",others,47.4774637,19.0466386
29977,Point,shelter," 19.0464342, 47.4774941 ",others,47.4774941,19.0464342
29978,Point,drinking_water," 19.0681498, 47.529587 ",others,47.529587,19.0681498
29979,Point,drinking_water," 19.0681605, 47.5299456 ",others,47.5299456,19.0681605
29980,Point,post_box," 19.0854004, 47.501009 ",others,47.501009,19.0854004
29981,Point,toilets," 19.048341, 47.4604019 ",others,47.4604019,19.048341
29982,Point,toilets," 19.0484256, 47.4604019 ",others,47.4604019,19.0484256
29983,Point,bicycle_parking," 19.0445565, 47.461663 ",Transportation: Bicycle,47.461663,19.0445565
29984,Point,waste_basket," 19.0227671, 47.5118896 ",others,47.5118896,19.0227671
29985,Point,bench," 19.0173171, 47.4761094 ",others,47.4761094,19.0173171
29986,Point,waste_basket," 19.018571, 47.4753581 ",others,47.4753581,19.018571
29987,Point,atm," 19.0236747, 47.4781272 ",Financial,47.4781272,19.0236747
29988,Point,telephone," 19.0231627, 47.4830566 ",others,47.4830566,19.0231627
29989,Point,cafe," 19.0227325, 47.4829466 ",Sustenance,47.4829466,19.0227325
29990,Point,bench," 19.0052054, 47.4840444 ",others,47.4840444,19.0052054
29991,Point,bench," 19.0057743, 47.48387 ",others,47.48387,19.0057743
29992,Point,waste_basket," 19.0058223, 47.4838652 ",others,47.4838652,19.0058223
29993,Point,dentist," 19.0054521, 47.4830708 ",Healthcare,47.4830708,19.0054521
29994,Point,waste_basket," 19.0051934, 47.4827353 ",others,47.4827353,19.0051934
29995,Point,dentist," 19.0051388, 47.4812897 ",Healthcare,47.4812897,19.0051388
29996,Point,post_box," 19.0051113, 47.4813564 ",others,47.4813564,19.0051113
29997,Point,cafe," 19.0687471, 47.4761218 ",Sustenance,47.4761218,19.0687471
29998,Point,restaurant," 19.0658391, 47.4953168 ",Sustenance,47.4953168,19.0658391
29999,Point,bench," 19.0601152, 47.469146 ",others,47.469146,19.0601152
30000,Point,bench," 19.2426839, 47.4791252 ",others,47.4791252,19.2426839
30001,Point,waste_basket," 19.2426906, 47.4791514 ",others,47.4791514,19.2426906
30002,Point,bench," 19.2427845, 47.479214 ",others,47.479214,19.2427845
30003,Point,bench," 19.2432391, 47.478977 ",others,47.478977,19.2432391
30004,Point,bench," 19.2432324, 47.478962 ",others,47.478962,19.2432324
30005,Point,bench," 19.2432265, 47.478946 ",others,47.478946,19.2432265
30006,Point,bench," 19.2432203, 47.4789302 ",others,47.4789302,19.2432203
30007,Point,bench," 19.2432628, 47.479429 ",others,47.479429,19.2432628
30008,Point,bench," 19.2432789, 47.4794263 ",others,47.4794263,19.2432789
30009,Point,bench," 19.2432461, 47.4794322 ",others,47.4794322,19.2432461
30010,Point,waste_basket," 19.2432943, 47.4794231 ",others,47.4794231,19.2432943
30011,Point,drinking_water," 18.9532691, 47.4128123 ",others,47.4128123,18.9532691
30012,Point,telephone," 19.0521866, 47.5984257 ",others,47.5984257,19.0521866
30013,Point,telephone," 19.0521692, 47.5983669 ",others,47.5983669,19.0521692
30014,Point,atm," 19.0490484, 47.5979052 ",Financial,47.5979052,19.0490484
30015,Point,telephone," 19.0497686, 47.5973101 ",others,47.5973101,19.0497686
30016,Point,bicycle_parking," 19.3321851, 47.6036186 ",Transportation: Bicycle,47.6036186,19.3321851
30017,Point,drinking_water," 19.3549343, 47.3826017 ",others,47.3826017,19.3549343
30018,Point,shelter," 18.9335096, 47.4397232 ",others,47.4397232,18.9335096
30019,Point,bench," 19.1490627, 47.4689413 ",others,47.4689413,19.1490627
30020,Point,pharmacy," 19.085395, 47.4706105 ",Healthcare,47.4706105,19.085395
30021,Point,drinking_water," 19.3522421, 47.3912797 ",others,47.3912797,19.3522421
30022,Point,bicycle_parking," 19.3508588, 47.3903117 ",Transportation: Bicycle,47.3903117,19.3508588
30023,Point,drinking_water," 19.3532034, 47.3861254 ",others,47.3861254,19.3532034
30024,Point,cafe," 19.049771, 47.5136612 ",Sustenance,47.5136612,19.049771
30025,Point,hunting_stand," 19.3516066, 47.3502764 ",others,47.3502764,19.3516066
30026,Point,hunting_stand," 19.3749076, 47.356327 ",others,47.356327,19.3749076
30027,Point,feeding_place," 19.3789046, 47.3630013 ",others,47.3630013,19.3789046
30028,Point,restaurant," 19.0389021, 47.5024926 ",Sustenance,47.5024926,19.0389021
30029,Point,feeding_place," 19.3656173, 47.3658304 ",others,47.3658304,19.3656173
30030,Point,parking_entrance," 19.0633158, 47.5735579 ",others,47.5735579,19.0633158
30031,Point,drinking_water," 19.124284, 47.3902235 ",others,47.3902235,19.124284
30032,Point,weighbridge," 19.1317905, 47.5866187 ",others,47.5866187,19.1317905
30033,Point,weighbridge," 19.1319233, 47.5867317 ",others,47.5867317,19.1319233
30034,Point,recycling," 19.1342491, 47.5201512 ",Recycling,47.5201512,19.1342491
30035,Point,bicycle_parking," 19.0717461, 47.4839688 ",Transportation: Bicycle,47.4839688,19.0717461
30036,Point,atm," 19.3437603, 47.5987008 ",Financial,47.5987008,19.3437603
30037,Point,drinking_water," 19.1050699, 47.3798346 ",others,47.3798346,19.1050699
30038,Point,post_box," 19.1104837, 47.3856524 ",others,47.3856524,19.1104837
30039,Point,drinking_water," 19.1170582, 47.3889447 ",others,47.3889447,19.1170582
30040,Point,bicycle_parking," 19.0930569, 47.5195054 ",Transportation: Bicycle,47.5195054,19.0930569
30041,Point,fast_food," 19.0906006, 47.5198232 ",Sustenance,47.5198232,19.0906006
30042,Point,vending_machine," 19.0912147, 47.519848 ",Vending Machine,47.519848,19.0912147
30043,Point,vending_machine," 19.0911871, 47.5198024 ",Vending Machine,47.5198024,19.0911871
30044,Point,vending_machine," 19.0912092, 47.5197903 ",Vending Machine,47.5197903,19.0912092
30045,Point,school," 19.0665472, 47.5006781 ",School,47.5006781,19.0665472
30046,Point,ice_cream," 19.0127117, 47.5987649 ",others,47.5987649,19.0127117
30047,Point,clinic," 19.0355848, 47.5126418 ",Healthcare,47.5126418,19.0355848
30048,Point,atm," 19.0543712, 47.4936969 ",Financial,47.4936969,19.0543712
30049,Point,charging_station," 19.0364274, 47.5173475 ",others,47.5173475,19.0364274
30050,Point,pharmacy," 19.0315034, 47.5105598 ",Healthcare,47.5105598,19.0315034
30051,Point,recycling," 19.2429981, 47.4802309 ",Recycling,47.4802309,19.2429981
30052,Point,cafe," 19.0658479, 47.5313656 ",Sustenance,47.5313656,19.0658479
30053,Point,bench," 19.0020311, 47.468307 ",others,47.468307,19.0020311
30054,Point,bench," 19.0020154, 47.4682607 ",others,47.4682607,19.0020154
30055,Point,waste_basket," 19.0019837, 47.4682915 ",others,47.4682915,19.0019837
30056,Point,waste_basket," 19.0016056, 47.4687047 ",others,47.4687047,19.0016056
30057,Point,waste_basket," 19.0016019, 47.4687875 ",others,47.4687875,19.0016019
30058,Point,waste_basket," 19.0015455, 47.4687702 ",others,47.4687702,19.0015455
30059,Point,bench," 19.0015877, 47.4687271 ",others,47.4687271,19.0015877
30060,Point,bench," 19.0014508, 47.4688833 ",others,47.4688833,19.0014508
30061,Point,waste_basket," 19.0011476, 47.4691445 ",others,47.4691445,19.0011476
30062,Point,bench," 19.0011866, 47.4691204 ",others,47.4691204,19.0011866
30063,Point,bench," 19.0009844, 47.4692322 ",others,47.4692322,19.0009844
30064,Point,bench," 19.000768, 47.4693497 ",others,47.4693497,19.000768
30065,Point,waste_basket," 19.0007079, 47.4693812 ",others,47.4693812,19.0007079
30066,Point,bench," 19.0004507, 47.4694743 ",others,47.4694743,19.0004507
30067,Point,waste_basket," 19.0001507, 47.4696249 ",others,47.4696249,19.0001507
30068,Point,bench," 19.0000626, 47.4697314 ",others,47.4697314,19.0000626
30069,Point,waste_basket," 18.9997398, 47.4698446 ",others,47.4698446,18.9997398
30070,Point,bench," 18.9997879, 47.4698227 ",others,47.4698227,18.9997879
30071,Point,bench," 18.9993314, 47.4700694 ",others,47.4700694,18.9993314
30072,Point,bench," 18.9985512, 47.4704909 ",others,47.4704909,18.9985512
30073,Point,waste_basket," 18.9985046, 47.4705138 ",others,47.4705138,18.9985046
30074,Point,bench," 18.9970293, 47.4713651 ",others,47.4713651,18.9970293
30075,Point,bench," 18.9967819, 47.4714387 ",others,47.4714387,18.9967819
30076,Point,waste_basket," 18.9965786, 47.4716084 ",others,47.4716084,18.9965786
30077,Point,bench," 18.9964227, 47.4716368 ",others,47.4716368,18.9964227
30078,Point,waste_basket," 18.9963946, 47.4716466 ",others,47.4716466,18.9963946
30079,Point,waste_basket," 18.9961314, 47.4717855 ",others,47.4717855,18.9961314
30080,Point,waste_basket," 18.9963668, 47.4720817 ",others,47.4720817,18.9963668
30081,Point,bicycle_parking," 18.9968278, 47.4723015 ",Transportation: Bicycle,47.4723015,18.9968278
30082,Point,waste_basket," 18.9967099, 47.4722601 ",others,47.4722601,18.9967099
30083,Point,waste_basket," 18.9965578, 47.4721326 ",others,47.4721326,18.9965578
30084,Point,waste_basket," 18.9965614, 47.4720454 ",others,47.4720454,18.9965614
30085,Point,bench," 18.9967204, 47.4721772 ",others,47.4721772,18.9967204
30086,Point,bench," 18.9967449, 47.4722893 ",others,47.4722893,18.9967449
30087,Point,bench," 18.9966595, 47.4722184 ",others,47.4722184,18.9966595
30088,Point,bench," 18.9965917, 47.4721614 ",others,47.4721614,18.9965917
30089,Point,bench," 18.9965481, 47.4721246 ",others,47.4721246,18.9965481
30090,Point,bench," 18.9965798, 47.4720605 ",others,47.4720605,18.9965798
30091,Point,waste_basket," 18.9963499, 47.4719124 ",others,47.4719124,18.9963499
30092,Point,bench," 18.9963657, 47.471901 ",others,47.471901,18.9963657
30093,Point,bench," 18.9963584, 47.47184 ",others,47.47184,18.9963584
30094,Point,bench," 18.9963368, 47.4718255 ",others,47.4718255,18.9963368
30095,Point,bench," 19.0347851, 47.4696315 ",others,47.4696315,19.0347851
30096,Point,driving_school," 19.0682591, 47.4796951 ",School,47.4796951,19.0682591
30097,Point,restaurant," 19.064302, 47.4885592 ",Sustenance,47.4885592,19.064302
30098,Point,bar," 19.0605563, 47.4977428 ",Sustenance,47.4977428,19.0605563
30099,Point,theatre," 19.0637978, 47.4993301 ",Entertainment,47.4993301,19.0637978
30100,Point,bench," 19.0637493, 47.4997787 ",others,47.4997787,19.0637493
30101,Point,bench," 19.0637669, 47.4995876 ",others,47.4995876,19.0637669
30102,Point,bicycle_parking," 19.0640506, 47.481204 ",Transportation: Bicycle,47.481204,19.0640506
30103,Point,telephone," 18.9203979, 47.3773142 ",others,47.3773142,18.9203979
30104,Point,telephone," 18.9204463, 47.3772727 ",others,47.3772727,18.9204463
30105,Point,waste_basket," 18.9204532, 47.3772576 ",others,47.3772576,18.9204532
30106,Point,bench," 18.9204068, 47.3772908 ",others,47.3772908,18.9204068
30107,Point,bicycle_parking," 19.0351722, 47.5429385 ",Transportation: Bicycle,47.5429385,19.0351722
30108,Point,vending_machine," 19.0384057, 47.5421379 ",Vending Machine,47.5421379,19.0384057
30109,Point,vending_machine," 19.0288485, 47.5054541 ",Vending Machine,47.5054541,19.0288485
30110,Point,waste_basket," 19.0288404, 47.5054659 ",others,47.5054659,19.0288404
30111,Point,bench," 19.0526598, 47.4978733 ",others,47.4978733,19.0526598
30112,Point,bench," 19.0526599, 47.4977409 ",others,47.4977409,19.0526599
30113,Point,bench," 19.0525749, 47.4978684 ",others,47.4978684,19.0525749
30114,Point,bench," 19.0527805, 47.4977566 ",others,47.4977566,19.0527805
30115,Point,bench," 19.0527224, 47.4977472 ",others,47.4977472,19.0527224
30116,Point,car_wash," 19.0197026, 47.4549212 ",Transportation: Car,47.4549212,19.0197026
30117,Point,car_wash," 19.0185123, 47.453704 ",Transportation: Car,47.453704,19.0185123
30118,Point,bicycle_rental," 19.0442118, 47.4672628 ",Transportation: Bicycle,47.4672628,19.0442118
30119,Point,atm," 19.0293646, 47.5102131 ",Financial,47.5102131,19.0293646
30120,Point,bench," 19.0637363, 47.4995805 ",others,47.4995805,19.0637363
30121,Point,bench," 19.0634266, 47.4995254 ",others,47.4995254,19.0634266
30122,Point,bench," 19.0637977, 47.499584 ",others,47.499584,19.0637977
30123,Point,bench," 19.0434955, 47.5195199 ",others,47.5195199,19.0434955
30124,Point,bench," 19.0434343, 47.5195582 ",others,47.5195582,19.0434343
30125,Point,restaurant," 19.0660496, 47.4989257 ",Sustenance,47.4989257,19.0660496
30126,Point,restaurant," 19.0661223, 47.4989761 ",Sustenance,47.4989761,19.0661223
30127,Point,drinking_water," 19.1960597, 47.4416546 ",others,47.4416546,19.1960597
30128,Point,restaurant," 19.0308099, 47.5143981 ",Sustenance,47.5143981,19.0308099
30129,Point,bench," 19.0306374, 47.4776434 ",others,47.4776434,19.0306374
30130,Point,drinking_water," 19.0575501, 47.5107635 ",others,47.5107635,19.0575501
30131,Point,fast_food," 19.0328194, 47.511003 ",Sustenance,47.511003,19.0328194
30132,Point,ice_cream," 19.0618308, 47.5046297 ",others,47.5046297,19.0618308
30133,Point,bench," 19.0603346, 47.5000514 ",others,47.5000514,19.0603346
30134,Point,bench," 19.0603532, 47.5001094 ",others,47.5001094,19.0603532
30135,Point,bench," 19.0602753, 47.4999337 ",others,47.4999337,19.0602753
30136,Point,bench," 19.0602819, 47.5000241 ",others,47.5000241,19.0602819
30137,Point,bus_station," 19.064725, 47.5317872 ",others,47.5317872,19.064725
30138,Point,vending_machine," 19.0642069, 47.5318754 ",Vending Machine,47.5318754,19.0642069
30139,Point,waste_basket," 18.8998356, 47.4419384 ",others,47.4419384,18.8998356
30140,Point,bench," 18.8998464, 47.4419238 ",others,47.4419238,18.8998464
30141,Point,bench," 18.8998705, 47.4418908 ",others,47.4418908,18.8998705
30142,Point,bench," 18.8998857, 47.4418499 ",others,47.4418499,18.8998857
30143,Point,bench," 18.8998953, 47.4418121 ",others,47.4418121,18.8998953
30144,Point,bench," 18.8998934, 47.4417705 ",others,47.4417705,18.8998934
30145,Point,bench," 18.8997631, 47.441547 ",others,47.441547,18.8997631
