ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
2242,1,0,0,587,52,11.28846154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baross utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1175,62,34,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,,,,47.4895974,19.0761401,47.4895974,19.0761401,1082,8,3.3278546107373455,2.0604637249515476,1.4341862400739842,2.8294882158113195,4.087217292184619,14.403642446503065
2243,1,0,0,649,50,12.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hajnóczy József utca,"
                1 room                 + 2 half room            ",1,2,Brick Apartment,1,0,1298,31,31,"Furnished, equipped",1,1,0,0,Ground floor,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,47.5038381,19.0238963,47.5038381,19.0238963,1122,12,0.9042938231432669,2.171842123979753,4.511188566430062,2.648641792243538,0.2764717294690464,18.63531465052345
2244,1,0,0,927,65,14.26153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vörösmarty utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1855,46,62,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,Yes,1,"FOR RENT: Nice RENOVATED apartment closed to NYUGATI realway station!       
The apartment is renovated, furnished and equipped, air-conditioned with nice little balcony.       
It has cirko heating system so the utilites is very law.       
There are a study room, a bedroom, a living room, separatd kithcen and nice bathroom.        
It's available right now.       
For rent need 2 months deposit and 1 month rental fee.       
Just for long term (at least 1 year)!",,,,47.509072,19.063781,47.509072,19.063781,1064,6,1.6836598732157786,1.7065172773049158,1.7316535290940858,0.566811175887895,3.0629168290160096,16.189608867785157
2245,1,0,0,850,44,19.31818182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lomb utca,"
                2 rooms                            ",2,0,Block Apartment,0,1,1700,77,46,"Furnished, new furniture",1,0,0,0,8,-1,Danube,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,-1,-1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.873 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.374 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.302 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.809 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.809 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.591 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.395 km )Közép-Európai Egyetem - KEE ( 0.509 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.300 km )Magyar Képzőművészeti Egyetem - MKE ( 1.508 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.762 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.985 km )Semmelweis Egyetem - SE EFK ( 1.923 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.753 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.402 km )Central European University - CEU ( 0.509 km )

                    More
                    



",47.5347266,19.0695533,47.5347266,19.0695533,1139,13,1.0645207258406295,4.477720026267637,3.8580811691860983,2.732407354536696,5.011952618327572,17.399704095312188
2246,1,0,0,773,114,6.780701754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Kárpát utca,"
                2 rooms                 + 2 half room            ",2,2,Brick Apartment,1,0,1546,62,68,"Furnished, equipped",1,1,0,0,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,Yes,-1,-1,-1,1,"114m2 2+2 room full comfort furnished flat to rent close to the Karpat House, Szt Istvan Square, West End and to Market ""Lehel Piac"". The minimum rental period is one year, however, preferably for long-term. The flat has excellent public transport facilities, with a large bedroom, a huge living room plus 2 separate rooms with separate entrances. Double toilet. It is available as of Nov 1, 2018. All rooms have individual heating. The hall is furnished with extra large inbuilt storage wardrobes. It is ideal for 2 adult+1 or 2 kids type families, especially for expatriates with family. The flat is renovated and of high standards. No pets, no smoking is allowed. Safety deposit: 2 months rent. Price: 999 EUR/month cold. ",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.669 km )Általános Vállalkozási Főiskola - ÁVF ( 1.940 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.610 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.268 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.268 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.268 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.005 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.143 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.143 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.143 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.143 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.143 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 0.955 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.143 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.143 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.585 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.644 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.644 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.905 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 0.668 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 0.668 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 0.668 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.940 km )Károli Gáspár Református Egyetem - KRE ( 1.406 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.368 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.988 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.746 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.581 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.705 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.268 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.615 km )Semmelweis Egyetem - SE ( 1.044 km )Semmelweis Egyetem - SE ÁOK ( 1.044 km )Semmelweis Egyetem - SE EFK ( 1.783 km )Semmelweis Egyetem - SE FOK ( 1.044 km )Semmelweis Egyetem - SE GYTK ( 1.044 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.996 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.746 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.242 km )

                    More
                    



",47.5231764,19.0554952,47.5231764,19.0554952,1133,13,0.5400641084703041,2.985499118992883,3.224341096041729,1.293274780622872,3.352783176066409,17.52470957699794
2247,1,0,0,500,56,8.928571429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lobogó utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1000,108,-1,"Furnished, equipped",1,1,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,-1,-1,-1,1,"We offering our 2 room new renovated apartment for rent. Situated in district 9, with excellent public transport. Full furnished, mechanized kitchen, tv, vacuum.Distance to transport system: less then 1 min, bus stop (181,281, N999)1front of the house.
Environment, surrounding: 1 min walking distance groceries stores Spar, Lidl, Dm ( drogerie) , Post.
Available for long term rental.
",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.549 km )Általános Vállalkozási Főiskola - ÁVF ( 1.823 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.545 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.730 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.726 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.914 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.726 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.914 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.726 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.914 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.939 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.602 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.698 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.151 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.151 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.238 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.620 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.276 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.276 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.345 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.795 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.823 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.824 km )Közép-Európai Egyetem - KEE ( 1.041 km )Károli Gáspár Református Egyetem - KRE ( 0.533 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.729 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.941 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.341 km )Magyar Képzőművészeti Egyetem - MKE ( 1.842 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.041 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.712 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.227 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.850 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.691 km )Semmelweis Egyetem - SE ( 1.022 km )Semmelweis Egyetem - SE ÁOK ( 1.022 km )Semmelweis Egyetem - SE EFK ( 0.790 km )Semmelweis Egyetem - SE FOK ( 1.022 km )Semmelweis Egyetem - SE GYTK ( 1.022 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.804 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.283 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.938 km )Central European University - CEU ( 1.041 km )

                    More
                    



",47.4624036,19.1149659,47.4624036,19.1149659,1098,9,7.139108251648681,6.141447371856258,4.926676649966822,6.982189793711341,8.056027034768011,10.65837191194855
2248,1,0,0,1097,80,13.7125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hermann Ottó út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2195,93,56,"Furnished, equipped",1,1,0,0,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-1,1,-1,1,diamond.alberlet.hu,,,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.591 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.430 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.945 km )Közép-Európai Egyetem - KEE ( 1.342 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.590 km )Magyar Képzőművészeti Egyetem - MKE ( 1.510 km )Central European University - CEU ( 1.342 km )

                    More
                    



",47.5145032,19.0096074,47.5145032,19.0096074,1022,2,2.330396071054955,3.6777684837426827,5.763071206326123,3.591263789194605,1.8422917919247446,20.095855614084492
2249,1,0,0,433,71,6.098591549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Salétrom utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,866,108,46,"Furnished, equipped",1,1,0,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,1,diamond.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.179 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.371 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.371 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.371 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.169 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.584 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.584 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.584 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.584 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.584 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.735 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.584 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.584 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.174 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.578 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.402 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.402 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.469 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.678 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.693 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.678 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.678 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.850 km )Károli Gáspár Református Egyetem - KRE ( 1.159 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.932 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.891 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.964 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.021 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.542 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.287 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.055 km )Semmelweis Egyetem - SE ( 0.675 km )Semmelweis Egyetem - SE ÁOK ( 0.675 km )Semmelweis Egyetem - SE EFK ( 1.126 km )Semmelweis Egyetem - SE FOK ( 0.675 km )Semmelweis Egyetem - SE GYTK ( 0.675 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.323 km )Szent István Egyetem - SZIE ÁOTK ( 1.950 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.932 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.728 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.376 km )

                    More
                    



",47.4917777,19.071924300000006,47.4917777,19.071924300000006,1085,8,2.9450418628806627,1.679413190212868,1.3950607447433527,2.4655213562155356,3.711549476571481,14.790476051756354
2250,1,0,0,556,90,6.177777777999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cinkotai utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,93,-1,"Partly furnished, equipped",0,1,1,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,Yes,-1,-1,-1,1,-1,,,"Eötvös Loránd Tudományegyetem - ELTE GYFK ( 1.235 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.607 km )A Tan Kapuja Buddhista Főiskola - TKBF ( 1.996 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.842 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.429 km )

                    More
                    



",47.5241541,19.1347277,47.5241541,19.1347277,1141,14,6.054666528155351,7.019048662684947,4.583413791801746,5.984615849504885,8.648065582416441,12.98161204878344
2251,1,0,0,541,30,18.03333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ráday utca,"
                1 room                            ",1,0,Brick Apartment,1,0,541,46,31,"Furnished, equipped",1,1,0,0,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,1,"Little flat for rent close to Kalvin square. Well equipped, newly renovated, furnished. ",,,-1,47.4854144,19.0645768,47.4854144,19.0645768,1092,9,2.683490912288446,1.6162878192964796,2.292207580695908,2.964071983458617,3.488924378436411,15.03984228831494
2252,1,0,0,371,47,7.893617021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kada utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,27822,28,"Empty, equipped",0,1,0,1,1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,47.47153820000001,19.1421557,47.47153820000001,19.1421557,1103,10,8.681521255595927,7.412534572080123,5.497714874969529,7.782164797115839,9.435528557108205,9.05315610571581
2253,1,0,0,835,115,7.260869565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jókai utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1669,62,68,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,1,"Jókai street close to Nyugati and Oktogon, spacious livingroom + 2 bedrooms furnished and equipped apartment is for longterm rent. Second floor with elevator. 3 rooms+hall, large bathroom with bath. Separate kitchen (dishwasher as well installed). The rooms are covered with wooden floor. Elegant furniture. The kitchen is fully equipped. Cost: 22,000 Huf. 2 months deposit required. Close to all attractions. Recently renovated.",,,,47.5075564,19.0588295,47.5075564,19.0588295,1066,6,1.396906370809183,1.3703424355810656,1.9996979468118394,0.46589916566208794,2.6594395075355513,16.4371529886029
2254,1,0,0,340,36,9.444444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Sopron út,"
                1 room                            ",1,0,Brick Apartment,1,0,742,46,22,"Empty, equipped",0,1,0,1,2,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,1," 





",,,,47.460672,19.0436999,47.460672,19.0436999,1116,11,2.2051188129884274,4.021041241046825,5.441390448283607,5.754048535041801,4.750355987907089,15.874368662342187
2255,1,0,0,773,65,11.89230769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Péterhegyi lejtő,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1546,46,37,"Furnished, equipped",1,1,0,0,0,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,-1,-1,-1,-1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.419 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.973 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.973 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.973 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.846 km )Budapesti Műszaki Főiskola - BMF BGK ( 0.902 km )Budapesti Műszaki Főiskola - BMF KGK ( 0.382 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.780 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.780 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.664 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.622 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.260 km )Károli Gáspár Református Egyetem - KRE ( 1.611 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.333 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.536 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.840 km )McDaniel College - MCDC ( 1.296 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.944 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.260 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.944 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.617 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.278 km )Semmelweis Egyetem - SE ( 1.274 km )Semmelweis Egyetem - SE ÁOK ( 1.274 km )Semmelweis Egyetem - SE EFK ( 1.202 km )Semmelweis Egyetem - SE FOK ( 1.274 km )Semmelweis Egyetem - SE GYTK ( 1.274 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.298 km )Szent István Egyetem - SZIE ÁOTK ( 1.287 km )Szent István Egyetem - SZIE-YMÉK ( 1.921 km )Wesley János Lelkészképző Főiskola - WJLF ( 0.129 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.717 km )

                    More
                    



",47.447295200000006,19.009610100000003,47.447295200000006,19.009610100000003,1112,11,0.34470254607595435,6.285147346028518,8.204901064074738,7.996496369990607,6.121008515833563,18.274810292028448
