ID,Type of properties,Price,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage Optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture: partly furnished,Elevator optional,Air conditioner optional,Details,Longitude,Latitude
731,2,452000,19,23789.47368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer for sale a 197 sqm apartment in district 2., Frankel Leó utca. This is situated in a renovted classical building on the fourth floor, the windows are facing to the River Danube. It consists of living room with open plan kitchen (60 sqm), 2 bedrooms, 3 bathrooms, wardrobe, laundry, quest toilet and balconies. The apartment is under renovation, you can choice the coverings, equipped with gas circo and heating system.",19.03562453,19.03562453
732,2,232200,8,29025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 88 sqm unrenovated apartment in Szent István körút close to Nyugati tér. The street facing property is situated on the 2nd floor. In consists of 2 bedroom,s living room, kitcehn, bathroom and a seperate toilet. Metro, bus and tram stop only few minutes by walk so it could be great opportunity for investment.",19.05207389,19.05207389
733,2,262800,7,37542.85714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 73 sqm apartment in Balaton Street. The street facing property is situated on the 3rd floor in a classical-style building which has got an elevator. The flat consists of 2 bedrooms, a livingroom, 2 bathroom and open kitchen. Could be a great investment or ideal home as well.",19.04816016,19.04816016
734,2,247400,11,22490.90909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a duplex, 132 sqm apartment with terrace in Csengery utca, close to Oktogon and Kodály körönd. The street facing property is situated on the 3rd floor in a classical style building which has got an elevator. The flat consists 3 bedrooms, a livingroom, 2 bathrooms, terrace, wardrobe, open plan kitchen, dining area. Could be a great investment.",19.06316961,19.06316961
735,2,479600,9,53288.88889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Square,0,0,0,0,0,1,0,1,1,1,"Unique apartment for rent in a heart of Budapest, close to the Parlaiment. This is situtated in a classical building on the ground floor, the windows are facing to the Kossuth Lajos tér. It consists of living room, bedroom, kitchen (optional bedroom), bathroom and a wardrobe. The apartment is renovated and equipped with gas circo. The inner high is 3,5 m, the common cost is 23,750 Ft, it is included the water fee.",19.04549707,19.04549707
736,2,227600,8,28450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 80 sqm apartment in district 6., Podmaniczky utca. This is situated in a classical building on the second floor, the windows are facing to the street. It consists of living room, 2 bedrooms, bathroom and kitchen. The apartment is fully renovated and equipped with gas circo with floor heating.",19.05888206,19.05888206
737,2,277100,8,34637.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 80 sqm apartment in Alkotmány utca. The flat is on the 2nd floor in a good condidtion building which has got an elevator. The street facing property consists of a bedroom, a living roo, a kitchen, a bathroom, a sperate toilet and a hall. Because of the location it could be a great opportunity for investment.",19.05269827,19.05269827
738,2,210500,9,23388.88889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale a 98 sqm apartment in district 2., Tölgyfa utca. This is situated in a classical building on the fifht floor, the windows are facing to the street, to East. It consists of living room, bedroom, spacious kitchen with dining area, bathroom, pantry and a balcony. The apartment is equipped with gas circo, the celling high is 3,6 meter, the common cost is 14.000 Ft.",19.03453224,19.03453224
739,2,557300,11,50663.63636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Close to Opera and Deák Ferenc tér we are offering for sale 119 sqm renovated duplex property in Andrássy út. The property is situated on the 4th floor in a renovated classical style building which has an elevator. The property consists 2 bedrooms, living room with open kitchen, and 2 bathrooms. The apartment has a balcony and roof terrace (44 sqm) with a panormaic view. For more information please contact with us. Own a Unique Luxurious Rooftop Apartment on Andrássy Avenue! ​Andrássy Ave. is the most sought-after address in downtown Pest. Living in Opera Terrace Homes is more than just having another apartment. This is over-the-top-luxury. Opera Terrace Homes is a unique combination of the bustling vibe of downtown Budapest and enjoying the tranquility of a roof terrace with an amazing view over the city. Opera Terrace Homes is the prime example of the best period type architecture and modern living. Built to the highest engineering standards and equipped with the latest home technology, Opera Terrace Homes is the best choice if you look for value to last. This well established Hungarian developer built more than 600 residential apartments in the past 20 years in Budapest. They picked this one-of-a-kind location and project because they also believe in creating their own legacy in the Budapest property market. Don’t miss out on this unique opportunity! Ask one of Tower’s consultants to provide a guided tour to Opera Terrace Homes. The property is under constuction. Expected delivery at the 2019 Q2.",19.056507,19.056507
740,2,194700,6,32450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 66 sqm (on paper 57+9 half balcony) renovated property in Tutaj utca. The apartment is located in a new built building a few minutes walk from Lehel tér. Layout: living room with kitchen, bedroom, bathroom and terrace.",19.05774065,19.05774065
741,2,150500,5,30100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 54 sqm apartment in Zápor Street (District III.), next to the Amfiteátrum and Óbudai University. It is situated in a newly building on the 2nd floor. The street facing property is consists of 2 rooms, a livingroom, open plan kitchen, dining area, 1 bathroom, 2 patio, and a toilet. The public transportation connections are excellent (17, 19 41). Great opportunity for investment. Construction will be finished in Q2 2019.",19.03513516,19.03513516
742,2,423800,15,28253.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a a huge, 153 sqm apartment in Nagymező street, between Király utca and Andrássy út. The street facing property is situated on the 3rd floor in a nice classical style building which has got an elevator. The flat consists of 2 bedrooms, 2 alcove, a big hall, hallway, kitchen, wc and 3 balcony. The flat is now usen as an office. Could be a great investment.",19.05714,19.05714
743,2,154500,6,25750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 67 sqm apartment in district 7., Almássy tér. This is situated in a good condition classical building on the second floor, the windows are facing to the courtyard. It consists of living room, 2 bedrooms, bathroom and a pantry. The apartment is unrenovated.",19.06972613,19.06972613
744,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
745,2,1300000,24,54166.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"Unique apartment with Danube panoramic view in the heart of the city. The apartment has 240 sqm with 3 bedrooms, 3 bathrooms. Currently it has 2 living area (it has 2 different entries) which can be approached from one to the other without leaving the apartment. From the Oval foyer we can step into the 55 sqm livingroom that has the breathtaking view to the Buda Castle nad Danube. The livingroom has a 7 sqm balcony - as an extra for the better view. After the living room we get into the main bedroom with its 30 sqm and the dressing room. From here we approach the main bathroom with bathtub and shower - unique marble bathroom. From the oval foyer you reach the open kitchen as well. The other living area has 2 bedrooms, 1 bathroom and a kitchen - high standard renovation and implementation - with its own entry. The whole apartment has floor heating. Unmatched apartment for home.",19.05175732,19.05175732
746,2,84500,3,28166.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 35 sqm apartment in district 7., Hernád utca. This is situated in a classical building on the ground floor. It consists of 2 rooms, kitchen and a bathroom. The apartment is equipped with gas convector and new windows. Great opportunity for investment due to its perfect location or an ideal home as well.",19.08316146,19.08316146
747,2,928800,19,48884.21053,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 191 sqm luxury smart home in Petőfi Sándor utca (District 5.), close to the Deák Ferenc and Ferenciek tere. The Buda hill facing property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists of 4 rooms, a livingroom, launch, open plan kitchen, dining area, 2 bathrooms, toilet, pantry, a 12 sqm and a 24 sqm patio. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05321325,19.05321325
748,2,334100,9,37122.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 98 sqm apartment in Henszlmann Imre utca close to Astoria. The property is on the 2nd floor in a good condition building which has an elevator. The street facing property consists of 2 bedrooms, living room with open kitchen, bathroom and seperate toilet. ELTE and Metro station in Astoria only few minutes by walk so it could be great opportunity for investment.",19.05861036,19.05861036
749,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
750,2,352900,11,32081.81818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Spacious, luxury apartment near Heroes Square is now available for sale. The apartment is located in a nice, classical building. A very busy part of the city, but in the meantime it is also very quiet as the windows of the apartment are looking over the inner garden. ",19.07475675,19.07475675
751,2,402200,18,22344.44444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,1,1, ,0,0,0,0,0,0,0,1,1,1,"We are offering for sale 184 sqm apartment in Szilágyi Erzsébet fasor. The flat is on the 2nd floor in a good condition building which has got an elevator. The street facing property consist of 4 bedrooms, a living room, a kitchen and a bathroom. Because of the location public transport is goos so it could be a great opportunity for investment.",19.01853765,19.01853765
752,2,387000,11,35181.81818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"115 sqm furnished luxury apartment is for sale in Bajcsy-Zsilinszky road in district 5 near the Parliament, the Basilica, the Westend commercial center and the metro stations. It consists of 2 bedrooms, a living room, a separated kitchen, 2 bathrooms and a restroom. The public transport is excellent. Perfect for investment. The furniture is optional, it is possible to buy it (25 million HUF).",19.05351539,19.05351539
753,2,347500,11,31590.90909,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"114 sqm, duplex apartment is for sale near Mammut Commercial center and Széll Kálmán metro station in a classical building in newly built levels. On the lower level it can find the living room, the bedroom, a kitchen, a bathroom, a landry, a restroom and a terrace. The upper level consists of a study room, 2 bedrooms, and a bathroom. Perfect for investment and home! ",19.01984501,19.01984501
754,2,228800,10,22880,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"3 separate fully functional apartments. Each with a bedroom, living room, kitchen, bathroom. Each apartment is well lit with natural light. The apartment is located 4 minutes walk from Corvin Plaza, Each apartment can be rented seperately either to students/young professionals or short term (Airbnb). Great property for investors. One of the 3 apartments has a view to a well maintained inner garden whereas the other 2 apartments have a view to the beautiful cathedral on the other side of Ulloi st. All apartments are centrally heated.",19.07389051,19.07389051
755,2,185400,8,23175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,,19.02660715,19.02660715
756,2,108000,4,27000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 41 sqm apartment in district 9, Ráday utca utca next to Danube river. It is situated in a classical building on the 4th floor. The flat consists of 1 bedrooms, a living room, a kitchen, a bathroom with a toilet. The apartment is very sunny. Windows are facing to the street. Common charges: 9000 HUF /month Heating: circo heating system. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit in Vámház körút, Üllői út, Ferenc körút and in the area bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have several stations here. There are a lot of universities nearby, which makes the neighborhood ideal for students.",19.06362811,19.06362811
