,price_per_sqm,apartment,house,number_of_whole_rooms,floor,number_of_half_rooms,furnish_furnished,furnish_partly_furnished,view_garden,view_panoramic,view_street,balcony,lift,air_conditioner,utility_double_comfort,heating_gas,heating_wall_heating,heating_combination,heating_ceiling,heating_central_heating,heating_electric,heating_floor,heating_circulating,heating_district,available_immediately,condition_of_property_renovated,parking,longitude,latitude,data_index,cluster
5911,9.056603774,1,0,2.0,6.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.08015,47.47905,5911,5
5915,6.352941176,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.07965,47.4905,5915,1
5916,13.64705882,1,0,1.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.077368,47.47211,5916,6
5936,14.54545455,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.010675,47.529140000000005,5936,0
5937,11.42857143,1,0,2.0,2.0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,18.993963,47.524612,5937,4
5945,9.6,1,0,4.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.026384,47.526764,5945,4
5951,17.28,1,0,2.0,1.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.030610999999997,47.453655,5951,3
5970,17.00740741,1,0,1.0,2.0,1.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.032293,47.547847999999995,5970,3
5981,10.4,1,0,2.0,7.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.04937,47.50877,5981,5
5995,11.70731707,1,0,1.0,2.0,1.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.080605,47.492752,5995,4
5999,13.53846154,1,0,1.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.128382000000002,47.55508,5999,0
6012,23.7603027,1,0,2.0,1.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.01792,47.51631,6012,2
6024,8.784313725,1,0,1.0,2.0,2.0,0.0,0.0,0,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.11296,47.50393,6024,1
6040,14.4516129,1,0,2.0,2.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.057029999999997,47.50508,6040,0
6045,8.861538462,1,0,1.0,3.0,2.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.092735,47.572487,6045,1
6052,6.9818181820000005,1,0,2.0,9.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.078120000000002,47.484756,6052,5
6087,7.836734694,1,0,1.0,2.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,18.989595,47.51109,6087,1
6095,7.822222222000001,1,0,2.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.08342,47.49411,6095,1
6103,10.66666667,1,0,1.0,8.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,1.0,19.14259,47.51096,6103,5
6104,10.66666667,1,0,1.0,1.0,1.0,0.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.09574,47.431796999999996,6104,4
6137,7.1836734689999995,1,0,2.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.145135999999997,47.506240000000005,6137,1
6146,12.6645551,1,0,3.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.049727999999998,47.507940000000005,6146,0
6166,8.8,1,0,1.0,1.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.039429000000002,47.54415,6166,1
6175,6.603174602999999,1,0,2.0,2.0,1.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.067413000000002,47.4183,6175,1
6177,7.890410959,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.065369,47.49624,6177,1
6209,10.88,1,0,2.0,4.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.049648,47.467392,6209,6
6211,13.8,1,0,1.0,5.0,1.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.039562,47.450733,6211,6
6214,15.31214953,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.050583,47.50443,6214,0
6216,14.01081081,1,0,1.0,3.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.077824,47.478424,6216,0
6219,8.0,1,0,1.0,2.0,1.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.17297,47.43285,6219,1
6220,10.88,1,0,2.0,4.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.04778,47.46824,6220,6
6256,15.26605505,1,0,4.0,1.0,0.0,1.0,0.0,0,0,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,18.965597,47.52492,6256,0
6281,12.63157895,1,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.050425,47.493973,6281,0
6293,10.37837838,1,0,2.0,2.0,1.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.02877,47.50182,6293,4
6295,6.776470588,1,0,2.0,3.0,2.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.04534,47.475590000000004,6295,1
6338,14.76923077,1,0,1.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.055220000000002,47.49041,6338,0
6342,10.66666667,1,0,2.0,6.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,19.017670000000003,47.461290000000005,6342,5
6343,7.822222222000001,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.074939999999998,47.49154,6343,1
6363,13.63809524,1,0,1.0,1.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.055220000000002,47.515827,6363,0
6371,18.03962791,1,0,3.0,2.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03916,47.50201,6371,3
6389,9.6,1,0,2.0,2.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.01674,47.5123,6389,4
6397,10.88,1,0,2.0,3.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.007960999999998,47.470013,6397,4
6399,8.666666667000001,1,0,1.0,8.0,1.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.073528,47.47889,6399,5
6401,8.615384615,1,0,1.0,3.0,1.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.11535,47.5967,6401,1
6406,8.615384615,1,0,1.0,2.0,1.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.03598,47.53614,6406,1
6409,9.244444443999999,1,0,1.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0243,47.46691,6409,4
6418,20.97024928,1,0,3.0,4.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.05913,47.50091,6418,2
6421,6.315789474,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0554,47.516273,6421,1
6437,19.4,1,0,2.0,3.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1,1.0,19.03138,47.50609,6437,3
6442,12.08888889,1,0,2.0,2.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.039017,47.46785,6442,0
6448,10.85714286,1,0,1.0,5.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.059701999999998,47.489,6448,6
6451,13.79029333,1,0,3.0,2.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.01018,47.51635,6451,0
6473,8.96,1,0,1.0,3.0,1.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1,1.0,19.125189000000002,47.507003999999995,6473,1
6480,6.819672131,1,0,1.0,3.0,1.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.010519,47.490864,6480,1
6510,11.37777778,1,0,3.0,3.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.029188,47.511913,6510,4
6512,8.8,1,0,1.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.09864,47.56716,6512,1
6523,13.39534884,1,0,1.0,3.0,1.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.077442,47.48044,6523,6
6525,12.53333333,1,0,3.0,6.0,0.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.077442,47.48044,6525,6
6532,13.86666667,1,0,2.0,1.0,0.0,1.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.116451,47.483067,6532,0
6540,8.727272727,1,0,1.0,4.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.05155,47.51768,6540,1
6543,11.29411765,1,0,1.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.017117000000002,47.48911,6543,4
6544,6.933333332999999,1,0,2.0,4.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.06275,47.52874,6544,1
6556,11.92156863,1,0,2.0,4.0,0.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06694,47.547940000000004,6556,6
6569,9.051428571,1,0,1.0,3.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.066803,47.531883,6569,1
6573,11.32307692,1,0,3.0,6.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.032339999999998,47.489709999999995,6573,6
6581,10.66666667,1,0,1.0,0.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.94235,47.54701,6581,4
6583,14.08,1,0,1.0,1.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06614,47.54674,6583,0
6597,8.615384615,1,0,1.0,5.0,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.03738,47.52193,6597,5
6601,12.95238095,1,0,1.0,2.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06985,47.52378,6601,0
6604,9.481481481,1,0,2.0,1.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.099178,47.563564,6604,4
6627,13.39534884,1,0,1.0,3.0,1.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.06557,47.50927,6627,6
6636,13.37142857,1,0,1.0,2.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,18.993392999999998,47.472409999999996,6636,0
6641,10.21276596,1,0,2.0,4.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.116901000000002,47.512859999999996,6641,4
6652,7.641791045,1,0,2.0,4.0,1.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.114754,47.492634,6652,1
6653,6.4,1,0,1.0,8.0,2.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0,1.0,19.16365,47.46955,6653,5
6682,12.61886792,1,0,3.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,18.94792,47.561657000000004,6682,0
6691,9.984,1,0,2.0,4.0,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.075941,47.484413,6691,4
6692,7.563636364,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.184956,47.519463,6692,1
6693,10.66666667,1,0,2.0,1.0,0.0,1.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.015362,47.57127,6693,4
6703,10.43478261,1,0,1.0,2.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,18.99062,47.51494,6703,4
6707,10.28571429,1,0,1.0,4.0,1.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.074299,47.489014000000005,6707,6
6719,9.643835616,1,0,2.0,1.0,2.0,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.203215,47.414288,6719,4
6728,15.99389691,1,0,3.0,0.5,1.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.023384,47.517258,6728,0
6729,7.1111111110000005,1,0,2.0,3.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.14927,47.478916,6729,1
6731,12.34285714,1,0,1.0,2.0,2.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0,1.0,19.06876,47.476105,6731,0
6743,9.043478261,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.055216,47.522263,6743,4
6747,14.28571429,1,0,2.0,8.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.075373000000003,47.48588,6747,6
6755,10.8,1,0,2.0,4.0,2.0,1.0,0.0,1,0,0,1.0,1.0,1.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.051214,47.478226,6755,6
6763,8.452830189,1,0,2.0,4.0,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.089825,47.50439,6763,1
6764,8.452830189,1,0,2.0,4.0,0.0,0.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.08999,47.5042,6764,1
6765,8.677966102000001,1,0,1.0,3.0,2.0,1.0,0.0,0,1,0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.06326,47.60217,6765,1
6771,7.563636364,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,18.99501,47.47218,6771,1
6778,11.07692308,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.978731,47.52704,6778,4
6779,13.03703704,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.137087,47.524615999999995,6779,0
6780,17.05450213,1,0,2.0,6.0,0.0,1.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.075373000000003,47.485703,6780,3
6791,12.87804878,1,0,1.0,5.0,1.0,1.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.039846,47.45058,6791,6
6799,7.661971831000001,1,0,3.0,2.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.001742999999998,47.490086,6799,1
6803,9.411764706,1,0,1.0,1.0,0.0,1.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.071839999999998,47.48713,6803,4
6804,12.35443038,1,0,2.0,4.0,1.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.072962,47.497726,6804,6
6809,6.76056338,1,0,2.0,5.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1,1.0,19.16791,47.437470000000005,6809,5
6845,9.043478261,1,0,2.0,0.5,0.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.03519,47.54115,6845,4
6863,9.066666667,1,0,2.0,0.0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.015202,47.516617,6863,4
6874,8.975609756,1,0,3.0,0.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.131120000000003,47.458870000000005,6874,4
6876,13.24137931,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.039576,47.481163,6876,0
6883,11.0,1,0,2.0,0.0,0.0,0.0,0.0,1,0,0,1.0,0.0,1.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,1.0,19.009220000000003,47.44642,6883,4
6893,7.692307692000001,1,0,1.0,2.0,1.0,0.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1.0,19.107315,47.537273,6893,1
6912,10.13333333,1,0,2.0,5.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.056707,47.528079999999996,6912,5
6915,8.470588235,1,0,2.0,2.0,1.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.008242000000003,47.529137,6915,1
6933,8.32,1,0,2.0,1.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.10405,47.50516,6933,1
6943,9.411764706,1,0,1.0,2.0,0.0,0.0,0.0,0,0,1,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.126207,47.503975,6943,4
6979,8.658823529,1,0,3.0,6.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.056707,47.52244,6979,5
6983,15.11111111,1,0,1.0,7.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,1.0,19.075373000000003,47.485703,6983,6
6991,7.641791045,1,0,2.0,4.0,1.0,0.0,0.0,0,1,0,1.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.089705,47.559868,6991,1
6994,8.436363636,1,0,2.0,1.0,0.0,0.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.016138,47.457896999999996,6994,1
6999,12.0,1,0,2.0,4.0,1.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.045755,47.476692,6999,6
7000,8.691358025,1,0,2.0,0.0,2.0,0.0,0.0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1,1.0,19.138119,47.50143,7000,1
7013,11.05454545,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.05699,47.51441,7013,4
7021,6.9818181820000005,1,0,2.0,0.5,0.0,1.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.15909,47.46843,7021,1
7025,9.777777777999999,1,0,1.0,1.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.0812,47.564377,7025,4
7027,9.531914894,1,0,2.0,2.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.080404,47.47286,7027,4
7040,9.813333333,1,0,3.0,3.0,0.0,1.0,0.0,1,0,0,1.0,1.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.027720000000002,47.50309,7040,4
7043,13.71428571,1,0,1.0,2.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.10912,47.50246,7043,0
7050,13.86666667,1,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0,1.0,19.066944,47.4276,7050,0
7055,8.699029126000001,1,0,2.0,4.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,19.048796,47.513145,7055,1
7056,10.90909091,1,0,1.0,3.0,1.0,0.0,0.0,0,0,1,1.0,1.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.038195,47.536335,7056,4
7060,10.15873016,1,0,2.0,7.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.089029999999998,47.489059999999995,7060,5
7065,10.06451613,1,0,2.0,1.0,0.0,1.0,0.0,1,0,0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.03375,47.50925,7065,4
7103,18.57142857,1,0,2.0,4.0,0.0,1.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,19.057479999999998,47.49674,7103,3
7107,12.64110222,1,0,2.0,0.0,0.0,0.0,0.0,0,1,0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,18.967394,47.52366,7107,0
7110,10.66666667,1,0,2.0,2.0,0.0,1.0,0.0,0,0,1,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,19.059060000000002,47.518190000000004,7110,4
7111,10.51428571,1,0,1.0,0.0,0.0,0.0,0.0,1,0,0,1.0,1.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,19.20647,47.41375,7111,4
