ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District
354,1,0,115000000,9,12777777.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 92 sqm renovated apartment in Honvéd utca close to Vígszínház. The property is situated on the 1rst floor in a building which has an elevator. The property consists of 2 bedrooms, living room with open kitchen and bathroom. The property under construction. Expected delivery in October.",19.04928488,47.51304539,1136,13
355,1,0,54900000,13,4223076.923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,6,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 3 bedroom apartment in Baross Street (District VIII.). The panoramic view apartment is situated on the 6th floor in a nice new built house which has got elevator. The flat consists 3 bedrooms, a huge livingroom, 3 bathroom, kitchen and pantry. The public transportation connections are nice so it could be a great investment or ideal home as well.",19.08832873,47.49073124,1086,8
356,1,0,37900000,5,7580000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 56sqm garden-related apartment in the 12th district at Karthauzi utca on the Svábhegy. The apartment is located on the ground floor of a historic building which is can be reached via a staircase or even from the pleasant green garden. In the apartment there is a pleasant heat feeling in the summer. The property is consist of 2 bedrooms, kitchen, bathroom and spacious foreground. The larger room opens to a small foreground and to the common garden of the condominium. Thanks to the surroundings of the area, it is a great opportunity for home. ",18.98793424,47.49844401,1121,12
357,1,0,48000000,6,8000000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale an unrenovated, one bedroom apartment in Révay utca. The courtyard facing property is situated on the 1st floor in a nice classical style building. The flat consists of one bedroom, a livingroom, a kitchen, bathroom, pantry. The common cost is 20.000 HUF. Could be a great investment!",19.05516605,47.50313888,1065,6
358,1,0,54900000,5,10980000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Fully renovated aparmtment is available for sale in 13 District in Visegrádi utca. The property is located on 4th floor and has got 2 separate bedroom and huge living room with open kitchen, and bathroom with tub. The apartment is furnished in high standard, and fully equippmented. The apartment also have a 12 sqm balcony, where you can enjoy the bbqing or the sunbath. The heating is work by a renovated and modern gas circulating. Price of furniture is included in the price. Public transportation connections are nice, Blue Metro line can be reached easily. The Westend shopping Mall, which is the largest Mall in Hungary is in short walking distance.",19.05588787,47.519144,1133,13
359,1,0,153522700,14,10965907.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale newbuilt apartments between 38 and 120 sqm close to Klinikák metro station in district 9. The apartments will be built in high quality, most of them has 1 bedroom, but there are 2-3-4 and studio apartments available too. The Public transport possibilities are great due to the nearness of the Blue metroline. Universities within 15 minutes walking distance. Heating will be provided by geothermal air pump heating. Wall clolours and indoor coverings can still be selected. Handover at the end of 2018. For technical description and viewing please call us!",19.0774857,47.48420727,1082,8
360,1,0,57500000,10,5750000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Ground floor apartment is available for sale in Kresz Géza utca. The apartment consist 3 huge room, but it can easily convert for 4 or more room. Also you can separate for two apartment. The property is situated as an office, it renovated 10 years ago: Air conditions, Alarm system. Heating worked by Circulating heating system. The common cost is 18900 HUF/month. Recommend for short term rental. Nyugati station (3 metroline) is 3-4 minutes by walk. ",19.05431155,47.51520902,1136,13
361,1,0,26490000,4,6622500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 49 sqm apartment in district 7., Hernád utca. This is situated in a classical building on the third floor, without elevator. It consists of 2 rooms, kitchen and a bathroom. The apartment is equipped with gas convector and new windows.",19.08234977,47.50511347,1078,7
362,1,0,37900000,5,7580000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a renovated 52 sqm apartment in Damjanich utca, district 7 close to City Park. The flat is situated on the ground floor of a classical building. Its windows are facing to the green inner courtyard. A 124 sqm apartment has been separated into 2 (52 sqm and 72 sqm), so currently these 2 apartments are on the same lot number. Can be separated by lawyer and purchase one of them. The 52 sqm apartment consists of 1 bedroom, a living room, a bathroom, an open plan kitchen and a separate toilet. The 72 sqm apartment consists of 1 bedroom, a living room, a bathroom, an entrance hall, an open plan kitchen, a storage and a toilet. The apartment has new windows, new interior and exterior doors (thermoplan glasses with 3 layers), new shutters. Water and electricty system and pipes has been totally changed. Walls got new cold and warm cladding. In the kitchen there is a new kitchen cabinet, a new electric cooker, an oven, a pull-out mixer, a fridge, an extractor, a dining set. The bathroom has a new washing machine, bathroom cabinet. Heating has been provided by gas stove, common cost is 25 000 HUF/month which includes unlimited water consumption. It is a great opportunity for investors, but I recommend it to home as well. ",19.07892368,47.51024627,1071,7
363,1,0,48500000,9,5388888.889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale an unrenovated apartment in Bethlen Gábor tér, near Keleti Trainstation and University of Veterinary Medicine. It is situated in a classical building on the 4th floor. The 3-bedroom apartment has a balcony and it is possible to create two smaller apartments from this. Because of the great layout and location it can be ideal investment or a cozy home as well.",19.07773261,47.50554682,1071,7
