ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
1901,1,0,0,556,67,8.298507463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Huszár utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1113,62,31,"Furnished, equipped",1,1,0,0,2,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,fh.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.641 km )Általános Vállalkozási Főiskola - ÁVF ( 1.505 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.186 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.286 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.645 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.286 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.645 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.286 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.645 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.519 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.996 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 0.720 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 0.720 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 0.720 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 0.720 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 0.720 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.260 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 0.720 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 0.720 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.391 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.575 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.277 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.277 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.636 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.754 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.149 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.754 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.754 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.505 km )Közép-Európai Egyetem - KEE ( 1.459 km )Károli Gáspár Református Egyetem - KRE ( 0.340 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.618 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.612 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.724 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.121 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.743 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.213 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.697 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.742 km )Semmelweis Egyetem - SE ( 0.785 km )Semmelweis Egyetem - SE ÁOK ( 0.785 km )Semmelweis Egyetem - SE EFK ( 0.921 km )Semmelweis Egyetem - SE FOK ( 0.785 km )Semmelweis Egyetem - SE GYTK ( 0.785 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.028 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.586 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.894 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.832 km )Central European University - CEU ( 1.459 km )

                    More
                    



",47.4999762,19.0771284,47.4999762,19.0771284,1074,7,1846,293,29,324,216,99,138,103,23,15,305,493,24,410,6,40,1762
1902,1,0,0,402,30,13.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rejtő Jenő utca,"
                1 room                            ",1,0,Brick Apartment,1,0,804,93,-1,"Furnished, equipped",1,1,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,1,1,"Next to the Almassy square my freshly furnished flat with a lot of sunlight is to rent. The whole kitchen and the room furniture are new. You can find many shops in the neighbourhood and the grand boulevard is in 5 min walking distance. The sofa can be made for two people a confy bed, but I can change it to a new double bed.",,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.356 km )Általános Vállalkozási Főiskola - ÁVF ( 1.915 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.614 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.807 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.702 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.702 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.702 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.873 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.557 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.156 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.156 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.156 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.156 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.156 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.685 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.156 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.156 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.064 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.427 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.177 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.177 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.204 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.711 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.915 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.688 km )Közép-Európai Egyetem - KEE ( 1.163 km )Károli Gáspár Református Egyetem - KRE ( 0.397 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.550 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.816 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.284 km )Magyar Képzőművészeti Egyetem - MKE ( 1.785 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 0.852 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.519 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.260 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.663 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.498 km )Semmelweis Egyetem - SE ( 0.861 km )Semmelweis Egyetem - SE ÁOK ( 0.861 km )Semmelweis Egyetem - SE EFK ( 0.606 km )Semmelweis Egyetem - SE FOK ( 0.861 km )Semmelweis Egyetem - SE GYTK ( 0.861 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.645 km )Szent István Egyetem - SZIE ÁOTK ( 1.890 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.476 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.745 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.823 km )Central European University - CEU ( 1.163 km )

                    More
                    



",47.5031466,19.0724917,47.5031466,19.0724917,1074,7,1900,285,28,333,227,119,146,105,22,15,310,567,26,407,7,38,1893
1903,1,0,0,1391,126,11.03968254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hevesi Sándor tér,"
                4 rooms                            ",4,0,Brick Apartment,1,0,2782,93,108,"Partly furnished, equipped",0,1,1,0,4,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,1,1,-1,-1,,,,47.5038031,19.0725619,47.5038031,19.0725619,1077,7,1896,283,28,337,228,119,145,107,21,15,310,570,25,405,7,38,1867
1904,1,0,0,340,39,8.717948718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pasaréti út,"
                1 room                            ",1,0,Brick Apartment,1,0,680,37,68,"Furnished, equipped",1,1,0,0,0,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,-1,-1,-1,-1,1,-1,,,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.269 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.775 km )Magyar Képzőművészeti Egyetem - MKE ( 1.750 km )
",47.519884,18.9997839,47.519884,18.9997839,1026,2,161,104,3,40,107,12,17,28,0,4,48,49,3,206,1,22,788
1905,1,0,0,526,52,10.11538462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dayka Gábor utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1577,93,15,Empty,0,0,0,1,0,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.4774916,19.0136344,47.4774916,19.0136344,1112,11,187,139,4,51,99,13,21,34,2,2,49,114,21,502,1,23,1221
1906,1,0,0,371,35,10.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Párkány utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,742,46,15,"Furnished, equipped",1,1,0,0,4,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.568 km )Általános Vállalkozási Főiskola - ÁVF ( 1.682 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.392 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.893 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.562 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.787 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.562 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.787 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.562 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.787 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.785 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.759 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 0.983 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 0.983 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 0.983 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 0.983 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 0.983 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.530 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 0.983 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 0.983 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.302 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.612 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.197 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.197 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.444 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.934 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.682 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.931 km )Közép-Európai Egyetem - KEE ( 1.189 km )Károli Gáspár Református Egyetem - KRE ( 0.437 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.677 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.819 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.493 km )Magyar Képzőművészeti Egyetem - MKE ( 1.995 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.073 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.715 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.066 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.803 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.701 km )Semmelweis Egyetem - SE ( 0.934 km )Semmelweis Egyetem - SE ÁOK ( 0.934 km )Semmelweis Egyetem - SE EFK ( 0.836 km )Semmelweis Egyetem - SE FOK ( 0.934 km )Semmelweis Egyetem - SE GYTK ( 0.934 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.889 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.349 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.932 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.953 km )Central European University - CEU ( 1.189 km )

                    More
                    



",47.5303146,19.0604918,47.5303146,19.0604918,1138,13,509,135,6,120,140,37,40,50,14,17,170,291,17,391,2,59,1060
1907,1,0,0,832,96,8.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berényi utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1725,62,59,"Empty, furnished as well",1,0,0,1,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,1,1,-1,-1,It is a nice apartment in the 1st district in Berenyi street. It has got 3 rooms. It is unfurnished or furnished if you want. The common cost is 19.500 HUF.,,,,47.4877291,19.0346504,47.4877291,19.0346504,1016,1,1386,239,25,258,174,119,91,96,10,14,300,485,19,501,2,32,2403
1908,1,0,0,303,32,9.46875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Múzeum körút,"
                1 room                            ",1,0,Brick Apartment,1,0,606,53,-1,Empty,0,0,0,1,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.491815,19.061203,47.491815,19.061203,1053,5,2026,333,32,363,229,123,152,124,18,15,360,616,20,498,5,40,2522
1909,1,0,0,556,62,8.967741935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kék Golyó utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,46,56,Partly furnished,0,0,1,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,Yes,-1,-1,-1,,,,47.4996733,19.022093,47.4996733,19.022093,1123,12,754,143,11,152,145,80,51,69,11,18,200,276,13,384,1,21,1734
1910,1,0,0,355,35,10.14285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tímár utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,711,53,22,"Furnished, equipped",1,1,0,0,Half ground floor,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,-1,,,,47.5347886,19.0398493,47.5347886,19.0398493,1034,3,354,110,5,84,99,22,25,47,10,4,132,205,20,391,2,42,975
1911,1,0,0,680,58,11.72413793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Révay utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1360,62,31,"Partly furnished, equipped",0,1,1,0,3,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,,,,47.5015433,19.0567352,47.5015433,19.0567352,1065,6,2097,280,35,377,254,141,141,115,26,22,444,693,25,472,7,38,2589
1912,1,0,0,773,67,11.53731343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Csengery utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1546,77,31,"Furnished, equipped",1,1,0,0,1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,,,,47.5059232,19.0660395,47.5059232,19.0660395,1067,6,1934,274,29,346,231,133,145,110,22,16,348,620,19,412,7,36,2151
1913,1,0,0,927,75,12.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vérhalom utca,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,1855,22,201,"Partly furnished, equipped",0,1,1,0,1,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,Yes,-1,Yes,-1,-1,"The apartment is located in the gated community at Vérhalom street 12-16. D. building, close to Margit körút and Margit bridge, on the first floor. 
The flat is 75 m2 belong to 3,5 rooms, bathroom with toilet, plus a separated extra toilet, and 6 m2 balcony, and a parking place in the community area.
The appartment is semi-furnished and included the household devices.

",,,,47.5201027,19.0288345,47.5201027,19.0288345,1025,2,697,143,10,147,151,58,46,64,16,14,255,301,11,450,3,23,1606
1914,1,0,0,448,34,13.17647059,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tűzoltó utca,"
                1 room                            ",1,0,Brick Apartment,1,0,896,46,28,"Furnished, IKEA, KIKA",1,0,0,0,4,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,"From Januar newly rehabilitated area in, IX.distr. Tűzoltó  utca, next to Vendel park- close to the UNIVERSITIES, OFFICE AREA- walking distance to the downtown, with perfect public transport possibilities (Metro just a 5 min. walk, tram) 

Modern, fully furnished and equipped, 34 sqm with separated bedroom place apartment on a 4nd floor of a a nicely kept building is for RENT. 
Extra: Reception, french balcony, garden view
Monthly rental price is 145 000 HUF + common cost with internet (25 000 HUF)

You see it and you will fall in love with it!",,,,47.4814892,19.0780615,47.4814892,19.0780615,1096,9,1260,248,22,226,173,59,117,90,9,7,264,393,23,441,1,27,1833
1915,1,0,0,924,110,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hernád utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1849,62,46,"Furnished, equipped",1,1,0,0,2,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,-1,-1,1,-1,-1,"In the VII. district, near the Varosliget, but still excellent public transportation, at Hernad street, BRIGHT, SPACIOUS, 110sm, (3 rooms - 2 seperated), at the moment partly furnsihed ( - the owner is waiting for the NET TENANT'S CHOICE AND WISHED REGARDING FURNITURE - SO IT WILL BE FULLY FURNISHED) and equipped 2nd floor ( with elevator) flat for LONG term rent! 

common cost: 15.000HUF/month 
utilities ( water, gas, electricity): depend on cunsumption 
heating: circulation heating system 

Pets are NOT allowed! 

Available IMMEDIATELY with 2 months deposit + 1 month rent! 
Feel free to contact me! 
",,,,47.5055111,19.0816288,47.5055111,19.0816288,1078,7,1578,260,21,286,216,86,125,93,22,14,244,427,27,468,6,43,1458
1916,1,0,0,2009,85,23.63529412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szent István körút,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,4019,77,62,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,,,,47.5119888,19.0514866,47.5119888,19.0514866,1137,13,1808,222,26,334,213,126,136,97,21,20,327,594,18,482,7,36,2137
1917,1,0,0,371,50,7.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tungsram utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,742,124,93,Empty,0,0,0,1,2,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,-1,-1,,,,47.5783651,19.1080421,47.5783651,19.1080421,1046,4,92,78,1,25,49,2,6,29,3,4,6,12,4,274,0,29,459
1918,1,0,0,556,74,7.513513514,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Torbágy utca,"
                3 rooms                            ",3,0,Block Apartment,0,1,1669,77,49,"Furnished, IKEA, KIKA",1,0,0,0,7,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,1,-1,-1,-1,-1,,,,47.4694972,18.9978146,47.4694972,18.9978146,1118,11,65,71,2,18,41,3,7,15,0,0,16,44,17,362,0,14,782
1919,1,0,0,464,60,7.733333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ferenc körút,"
                2 rooms                            ",2,0,Brick Apartment,1,0,927,77,40,"Partly furnished, equipped",0,1,1,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,-1,-1,-1,-1,-1,-1,,,"Általános Vállalkozási Főiskola - ÁVF ( 0.364 km )Budapesti Corvinus Egyetem - BCE-KIK ( 0.730 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.717 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 0.272 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.717 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 0.272 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.717 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 0.272 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.805 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.299 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.353 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.353 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.836 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.836 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.836 km )Fernuniversitätgesamthochschule in Hagen - FU ( 0.364 km )Gábor Dénes Főiskola - GDF ( 1.353 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.995 km )Számalk Rt. School of Economic Studies - SES ( 1.713 km )

                    More
                    



",47.48088349,19.06734468,47.48088349,19.06734468,1095,9,1463,263,21,261,178,90,132,104,9,9,274,456,20,514,4,31,2151
1920,1,0,0,263,31,8.483870968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Corvin körút,"
                1 room                            ",1,0,Block Apartment,0,1,526,62,25,Empty,0,0,0,1,9,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-1,-1,-1,-1,-1,-1,,,"Budapest Kortárstánc Főiskola - BHF ( 0.810 km )Budapesti Műszaki Főiskola - BMF ( 0.568 km )Budapesti Műszaki Főiskola - BMF KVK ( 0.533 km )Budapesti Műszaki Főiskola - BMF NIK ( 0.568 km )Budapesti Műszaki Főiskola - BMF RKK ( 0.623 km )

                    More
                    



",47.461423,19.134011,47.461423,19.134011,1191,19,111,93,4,26,63,9,10,33,6,5,11,14,13,313,0,17,212
1921,1,0,0,742,95,7.810526316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mátray utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1484,62,43,"Empty, equipped",0,1,0,1,2,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,-1,1,-1,-1,"In Buda, in a popular, frequented, residential area, renting a quiet, low-cost property in a flat or low-customer office.            
The 95 M2 3 bedroom apartment is an exclusively beautiful, recently renovated condominium II. Elevator. The windows of the living room and the adjacent mesh are open to the charming street of sparkly traffic, oriented on the southeast. The kitchen and the net opening from it are facing the inside, well-tended yard of the house.              
All three rooms have a separate entrance (two rooms can be opened), the larger one is accessible via the bath itself. The rooms are complete with large kitchen, bathtub, separate toilet, pantry and spacious entrance hall.              
The apartment is partly mechanization without furniture (dishwasher, stove, oven, extractor).              
The maintenance cost is moderate, the common cost is only 14.300 HUF, the heating is a zirk.              
The location of the city is excellent, the Széll Kalman Square is only a few minutes ' walk away, including Metro Line 2, the 4-6 tram.              
In return for a monthly rent and two monthly deposit, the long term (minimum one year) can be moved immediately. Smoking in the apartment and animal husbandence are not allowed. We are happy to be interested in families with children.              
The phone number can be called on weekends.              
",,,,47.50521934,19.02606611,47.50521934,19.02606611,1012,1,1014,154,11,203,160,97,67,66,12,20,234,365,14,397,5,23,1723
1922,1,0,0,495,50,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Csillagfürt utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,989,108,40,"Partly furnished, equipped",0,1,1,0,1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.540215,19.1218916,47.540215,19.1218916,1155,15,109,62,5,27,60,6,13,25,0,0,7,19,15,171,0,37,402
